Date,Type,Category,Amount,Comment
2019-07-10,Расход,Транспорт,2397.91,Каршеринг
2019-07-11,Расход,Продукты,4022.81,ВкусВилл
2019-07-12,Расход,Транспорт,785.14,Парковка
2019-07-13,Расход,Здоровье,7119.08,Витамины
2019-07-13,Расход,Досуг,483.87,YouTube Premium
2019-07-13,Расход,Наличка,11265.44,Размен
2019-07-14,Расход,Развлечения,3532.68,Ресторан
2019-07-14,Расход,Транспорт,2931.59,Бензин
2019-07-14,Расход,Перевод,593.76,Перевод другу
2019-07-14,Доход,Перевод,3398.54,Перевод от родителей
2019-07-15,Расход,Здоровье,176.04,Спортзал
2019-07-15,Расход,Перевод,19258.26,Перевод родителям
2019-07-15,Расход,Наличка,14223.94,ATM
2019-07-17,Расход,Транспорт,160.04,Бензин
2019-07-17,Расход,Транспорт,2030.04,Каршеринг
2019-07-18,Расход,Транспорт,581.21,Каршеринг
2019-07-18,Доход,Перевод,19986.0,Фриланс
2019-07-19,Расход,Продукты,4018.14,Бристоль
2019-07-20,Расход,Транспорт,1556.59,Метро
2019-07-20,Расход,Развлечения,3583.03,Кафе
2019-07-20,Расход,Продукты,4303.79,Лента
2019-07-20,Расход,Досуг,2964.06,Steam
2019-07-20,Расход,Продукты,401.75,Рынок
2019-07-20,Расход,Продукты,2951.33,Метро
2019-07-20,Доход,Зарплата,73145.33,Аванс
2019-07-21,Расход,Развлечения,931.81,Бар
2019-07-21,Расход,Прочее,3194.87,Зоотовары
2019-07-22,Расход,Жилье,9336.95,Вода
2019-07-22,Расход,Досуг,2263.38,Coursera
2019-07-22,Расход,Продукты,4312.31,Рынок
2019-07-23,Расход,Жилье,28541.07,Ремонт
2019-07-23,Расход,Перевод,1947.0,Долг
2019-07-24,Расход,Здоровье,3428.94,Массаж
2019-07-24,Расход,Продукты,140.21,Магнит
2019-07-24,Расход,Продукты,2614.81,Ашан
2019-07-24,Расход,Перевод,9363.29,Перевод другу
2019-07-24,Доход,Наличка,10360.81,Пополнение наличными
2019-07-25,Расход,Продукты,2366.74,Магнит
2019-07-25,Расход,Досуг,1897.06,Авито
2019-07-26,Расход,Досуг,857.6,Авито
2019-07-26,Расход,Развлечения,2129.2,Театр
2019-07-27,Расход,Наличка,9029.88,Снятие наличных
2019-07-27,Расход,Развлечения,2756.6,Кафе
2019-07-27,Расход,Транспорт,2065.1,Uber
2019-07-28,Расход,Прочее,9478.9,Непредвиденные расходы
2019-07-29,Расход,Транспорт,1287.22,Метро
2019-07-29,Расход,Здоровье,1585.57,Спортзал
2019-07-30,Расход,Развлечения,5393.57,Пицца
2019-07-30,Расход,Продукты,2613.23,Пятёрочка
2019-07-31,Расход,Транспорт,1883.36,Самокат
2019-07-31,Расход,Транспорт,1706.65,Метро
2019-08-02,Расход,Здоровье,1957.23,Очки
2019-08-02,Расход,Продукты,1310.75,Дикси
2019-08-02,Расход,Транспорт,2855.55,Парковка
2019-08-03,Расход,Продукты,1174.16,Ашан
2019-08-04,Расход,Наличка,1176.28,Размен
2019-08-04,Расход,Развлечения,3900.96,Суши
2019-08-04,Расход,Транспорт,2919.27,Яндекс.Такси
2019-08-04,Расход,Развлечения,3901.26,Бар
2019-08-04,Расход,Перевод,10890.14,Перевод родителям
2019-08-04,Расход,Развлечения,3320.17,Суши
2019-08-05,Расход,Здоровье,6133.11,Стоматолог
2019-08-05,Доход,Зарплата,66939.35,Бонус
2019-08-06,Расход,Продукты,2057.8,Перекрёсток
2019-08-06,Расход,Наличка,7983.16,Снятие наличных
2019-08-06,Расход,Жилье,6365.31,Коммунальные услуги
2019-08-06,Расход,Наличка,9861.56,Размен
2019-08-06,Расход,Досуг,2802.99,Хобби
2019-08-06,Расход,Прочее,4940.96,Цветы
2019-08-07,Расход,Транспорт,1080.01,Метро
2019-08-07,Расход,Транспорт,1730.76,Uber
2019-08-08,Доход,Перевод,24015.78,Кэшбэк
2019-08-09,Расход,Транспорт,1185.73,Метро
2019-08-09,Расход,Перевод,16291.11,Благотворительность
2019-08-10,Расход,Жилье,6240.89,Интернет
2019-08-10,Расход,Развлечения,4223.79,Доставка еды
2019-08-10,Доход,Наличка,23778.04,Сдача
2019-08-11,Расход,Наличка,14268.6,ATM
2019-08-11,Расход,Жилье,15235.88,Электричество
2019-08-11,Расход,Развлечения,317.48,Кафе
2019-08-11,Расход,Транспорт,2044.39,Яндекс.Такси
2019-08-12,Расход,Здоровье,4871.56,Стоматолог
2019-08-12,Расход,Досуг,1218.87,Книги
2019-08-15,Расход,Развлечения,4695.27,Боулинг
2019-08-15,Расход,Жилье,27398.99,Управляющая компания
2019-08-16,Расход,Транспорт,706.76,Яндекс.Такси
2019-08-16,Расход,Наличка,9689.26,Размен
2019-08-17,Расход,Наличка,1879.7,Снятие наличных
2019-08-17,Расход,Транспорт,420.34,Метро
2019-08-18,Расход,Развлечения,5430.53,Театр
2019-08-18,Расход,Продукты,605.12,Метро
2019-08-18,Расход,Перевод,17208.0,Перевод родителям
2019-08-18,Расход,Развлечения,5043.72,Доставка еды
2019-08-18,Расход,Досуг,508.63,Хобби
2019-08-18,Расход,Развлечения,2606.29,Пицца
2019-08-19,Расход,Здоровье,249.01,Витамины
2019-08-19,Расход,Досуг,187.04,Игры
2019-08-19,Расход,Прочее,7848.96,Техника
2019-08-19,Доход,Наличка,23050.66,Пополнение наличными
2019-08-20,Доход,Зарплата,54581.14,13-я зарплата
2019-08-21,Расход,Прочее,6568.65,Непредвиденные расходы
2019-08-21,Расход,Наличка,4346.02,ATM
2019-08-21,Расход,Наличка,10855.71,Размен
2019-08-21,Расход,Здоровье,4188.24,Массаж
2019-08-24,Расход,Досуг,1828.66,Игры
2019-08-24,Расход,Здоровье,6761.72,Массаж
2019-08-24,Расход,Досуг,913.64,YouTube Premium
2019-08-24,Расход,Досуг,2660.02,Книги
2019-08-24,Доход,Перевод,24566.15,Перевод от друга
2019-08-25,Расход,Перевод,7765.72,Перевод родителям
2019-08-25,Расход,Наличка,9351.36,ATM
2019-08-25,Расход,Продукты,2253.86,Пятёрочка
2019-08-27,Расход,Транспорт,1775.36,Метро
2019-08-29,Расход,Транспорт,1323.32,Такси
2019-08-29,Расход,Наличка,1876.97,Размен
2019-08-29,Расход,Продукты,2897.34,Бристоль
2019-08-30,Расход,Продукты,2469.81,Магнит
2019-08-30,Расход,Перевод,6717.94,Благотворительность
2019-08-30,Расход,Наличка,9171.62,Снятие наличных
2019-08-31,Расход,Досуг,2735.86,Авито
2019-08-31,Расход,Перевод,1501.37,Перевод другу
2019-09-01,Расход,Жилье,12039.17,Управляющая компания
2019-09-01,Расход,Продукты,2486.59,Дикси
2019-09-01,Расход,Прочее,3274.65,Канцелярия
2019-09-01,Доход,Перевод,74419.88,Наследство
2019-09-02,Расход,Транспорт,680.11,Парковка
2019-09-03,Расход,Продукты,2095.16,Лента
2019-09-03,Расход,Прочее,7136.34,Косметика
2019-09-03,Расход,Здоровье,6068.12,Витамины
2019-09-03,Расход,Развлечения,369.82,Ресторан
2019-09-03,Доход,Наличка,18756.07,Продажа вещей на Авито
2019-09-04,Расход,Здоровье,702.33,Анализы
2019-09-04,Расход,Развлечения,3301.02,Бар
2019-09-04,Доход,Перевод,5466.76,Перевод от друга
2019-09-05,Расход,Прочее,4189.11,Одежда
2019-09-05,Расход,Продукты,2379.73,Пятёрочка
2019-09-05,Доход,Зарплата,77341.59,Бонус
2019-09-06,Расход,Жилье,23702.45,Электричество
2019-09-06,Расход,Прочее,991.37,Цветы
2019-09-06,Расход,Наличка,14163.81,Размен
2019-09-07,Расход,Развлечения,3098.45,Бар
2019-09-07,Расход,Прочее,8061.22,Подарок
2019-09-07,Расход,Развлечения,5462.53,Концерт
2019-09-08,Расход,Досуг,707.5,Хобби
2019-09-08,Расход,Транспорт,2438.02,Каршеринг
2019-09-09,Расход,Развлечения,1328.81,Пицца
2019-09-09,Расход,Перевод,17674.01,Перевод родителям
2019-09-11,Расход,Развлечения,248.07,Суши
2019-09-11,Расход,Здоровье,7475.71,Аптека
2019-09-11,Расход,Продукты,1102.21,Перекрёсток
2019-09-11,Расход,Досуг,1966.97,Игры
2019-09-12,Расход,Продукты,4837.26,Магнит
2019-09-12,Расход,Перевод,5441.39,Благотворительность
2019-09-12,Расход,Жилье,27681.99,Интернет
2019-09-13,Расход,Жилье,3548.68,Коммунальные услуги
2019-09-13,Расход,Продукты,166.27,Перекрёсток
2019-09-14,Расход,Здоровье,1096.99,Витамины
2019-09-14,Расход,Прочее,9391.55,Непредвиденные расходы
2019-09-14,Расход,Развлечения,5096.17,Доставка еды
2019-09-14,Расход,Досуг,2604.84,Хобби
2019-09-15,Расход,Жилье,30244.93,Мебель
2019-09-15,Расход,Перевод,6814.38,Перевод родителям
2019-09-18,Расход,Здоровье,1479.43,Врач
2019-09-18,Доход,Перевод,7979.42,Перевод от друга
2019-09-19,Расход,Транспорт,1398.19,Метро
2019-09-19,Расход,Транспорт,536.95,Электричка
2019-09-20,Расход,Прочее,3867.45,Цветы
2019-09-20,Расход,Транспорт,85.39,Метро
2019-09-20,Расход,Наличка,2609.22,Снятие наличных
2019-09-20,Доход,Зарплата,54286.91,Аванс
2019-09-21,Расход,Здоровье,4508.19,Стоматолог
2019-09-21,Расход,Перевод,3912.37,Перевод другу
2019-09-21,Расход,Прочее,2567.69,Подарок
2019-09-22,Расход,Развлечения,2650.5,Доставка еды
2019-09-22,Расход,Жилье,29938.84,Электричество
